gross,taxfree,notaxfree
3180.00,993,1134
3181.00,994,1135
3182.00,994,1135
3183.00,995,1135
3184.00,995,1136
3185.00,995,1136
3186.00,996,1137
3187.00,996,1137
3188.00,997,1138
3189.00,997,1138
3190.00,997,1139
3191.00,998,1139
3192.00,998,1140
3193.00,998,1140
3194.00,999,1141
3195.00,999,1141
3196.00,1000,1142
3197.00,1000,1142
3198.00,1000,1142
3199.00,1001,1143
3200.00,1001,1143
3201.00,1002,1144
3202.00,1002,1144
3203.00,1002,1145
3204.00,1003,1145
3205.00,1003,1146
3206.00,1003,1146
3207.00,1004,1147
3208.00,1004,1147
3209.00,1005,1148
3210.00,1005,1148
3211.00,1005,1148
3212.00,1006,1149
3213.00,1006,1149
3214.00,1007,1150
3215.00,1007,1150
3216.00,1007,1151
3217.00,1008,1151
3218.00,1008,1152
3219.00,1008,1152
3220.00,1009,1153
3221.00,1009,1153
3222.00,1010,1154
3223.00,1010,1154
3224.00,1010,1155
3225.00,1011,1155
3226.00,1011,1155
3227.00,1012,1156
3228.00,1012,1156
3229.00,1012,1157
3230.00,1013,1157
3231.00,1013,1158
3232.00,1013,1158
3233.00,1014,1159
3234.00,1014,1159
3235.00,1015,1160
3236.00,1015,1160
3237.00,1015,1161
3238.00,1016,1161
3239.00,1016,1162
3240.00,1017,1162
3241.00,1017,1162
3242.00,1017,1163
3243.00,1018,1163
3244.00,1018,1164
3245.00,1018,1164
3246.00,1019,1165
3247.00,1019,1165
3248.00,1020,1166
3249.00,1020,1166
3250.00,1020,1167
3251.00,1021,1167
3252.00,1021,1168
3253.00,1022,1168
3254.00,1022,1168
3255.00,1022,1169
3256.00,1023,1169
3257.00,1023,1170
3258.00,1023,1170
3259.00,1024,1171
3260.00,1024,1171
3261.00,1025,1172
3262.00,1025,1172
3263.00,1025,1173
3264.00,1026,1173
3265.00,1026,1174
3266.00,1027,1174
3267.00,1027,1175
3268.00,1027,1175
3269.00,1028,1175
3270.00,1028,1176
3271.00,1029,1176
3272.00,1029,1177
3273.00,1029,1177
3274.00,1030,1178
3275.00,1030,1178
